"id","URL","title"
"798","https://en.wikipedia.org/wiki/Antz","Antz"
"799","https://en.wikipedia.org/wiki/Sinbad:_Legend_of_the_Seven_Seas","Sinbad: Legend of the Seven Seas"
"800","https://en.wikipedia.org/wiki/Science-fiction_film","Science fiction film"
"801","https://en.wikipedia.org/wiki/List_of_animated_feature_films_of_2015","List of animated feature films of 2015"
"802","https://en.wikipedia.org/wiki/2015_in_film","2015 in film"
"803","https://en.wikipedia.org/wiki/Adam_Rex","Adam Rex"
"804","https://en.wikipedia.org/wiki/Illustrator","Illustrator"
"805","https://en.wikipedia.org/wiki/The_True_Meaning_of_Smekday","The True Meaning of Smekday"
"806","https://en.wikipedia.org/wiki/Children%27s_book","Children's literature"
"807","https://en.wikipedia.org/wiki/The_New_York_Times","The New York Times"
"808","https://en.wikipedia.org/wiki/Ice_Age_(2002_film)","Ice Age (2002 film)"
"809","https://en.wikipedia.org/wiki/Blue_Sky_Studios","Blue Sky Studios"
"810","https://en.wikipedia.org/wiki/20th_Century_Fox_Animation","20th Century Fox Animation"
"811","https://en.wikipedia.org/wiki/Fox_Animation_Studios","Fox Animation Studios"
"812","https://en.wikipedia.org/wiki/Greenwich,_Connecticut","Greenwich, Connecticut"
"813","https://en.wikipedia.org/wiki/List_of_computer-animated_films","List of computer-animated films"
"814","https://en.wikipedia.org/wiki/List_of_animated_feature-length_films","Lists of animated feature films"
"815","https://en.wikipedia.org/wiki/Chris_Wedge","Chris Wedge"
"816","https://en.wikipedia.org/wiki/Robots_(2005_film)","Robots (2005 film)"
"817","https://en.wikipedia.org/wiki/Ice_Age_(franchise)","Ice Age (franchise)"
"818","https://en.wikipedia.org/wiki/Mammal","Mammal"
"819","https://en.wikipedia.org/wiki/Paleolithic","Paleolithic"
"820","https://en.wikipedia.org/wiki/Ice_Age:_Collision_Course","Ice Age: Collision Course"
"821","https://en.wikipedia.org/wiki/Detective_Pikachu_(film)","Detective Pikachu (film)"
"822","https://en.wikipedia.org/wiki/The_Pok%C3%A9mon_Company","The Pokémon Company"
"823","https://en.wikipedia.org/wiki/Marketing","Marketing"
"824","https://en.wikipedia.org/wiki/Brand_management","Brand management"
"825","https://en.wikipedia.org/wiki/Kabushiki_gaisha","Kabushiki gaisha"
"826","https://en.wikipedia.org/wiki/List_of_Pok%C3%A9mon_films","List of Pokémon films"
"827","https://en.wikipedia.org/wiki/Satoshi_Tajiri","Satoshi Tajiri"
"828","https://en.wikipedia.org/wiki/Pok%C3%A9mon","Pokémon"
"829","https://en.wikipedia.org/wiki/Mystery_film","Mystery film"
"830","https://en.wikipedia.org/wiki/List_of_film_noir","List of film noir titles"
"831","https://en.wikipedia.org/wiki/Private_investigator","Private investigator"
"832","https://en.wikipedia.org/wiki/List_of_mystery_films","List of mystery films"
"833","https://en.wikipedia.org/wiki/Detective","Detective"
"834","https://en.wikipedia.org/wiki/Detective_Pikachu_(video_game)","Detective Pikachu (video game)"
"835","https://en.wikipedia.org/wiki/Creatures_(company)","Creatures (company)"
"836","https://en.wikipedia.org/wiki/Adventure_game","Adventure game"
"837","https://en.wikipedia.org/wiki/Urban_fantasy","Urban fantasy"
"838","https://en.wikipedia.org/wiki/The_Secret_Life_of_Pets_2","The Secret Life of Pets 2"
"839","https://en.wikipedia.org/wiki/Illumination_(company)","Illumination (company)"
"840","https://en.wikipedia.org/wiki/Chris_Meledandri","Chris Meledandri"
"841","https://en.wikipedia.org/wiki/Chris_Renaud","Chris Renaud"
"842","https://en.wikipedia.org/wiki/No_Time_for_Nuts","No Time for Nuts"
"843","https://en.wikipedia.org/wiki/Academy_Award","Academy Awards"
"844","https://en.wikipedia.org/wiki/Alvin_and_the_Chipmunks:_The_Squeakquel","Alvin and the Chipmunks: The Squeakquel"
"845","https://en.wikipedia.org/wiki/The_Chipettes","The Chipettes"
"846","https://en.wikipedia.org/wiki/Alvin_and_the_Chipmunks_(1983_TV_series)","Alvin and the Chipmunks (1983 TV series)"
"847","https://en.wikipedia.org/wiki/Chipmunk","Chipmunk"
"848","https://en.wikipedia.org/wiki/Anthropomorphism","Anthropomorphism"
"849","https://en.wikipedia.org/wiki/Betty_Thomas","Betty Thomas"
"850","https://en.wikipedia.org/wiki/Hill_Street_Blues","Hill Street Blues"
"851","https://en.wikipedia.org/wiki/Ross_Bagdasarian,_Sr.","Ross Bagdasarian"
"852","https://en.wikipedia.org/wiki/Live-action","Live action"
"853","https://en.wikipedia.org/wiki/Cars_(film)","Cars (film)"
"854","https://en.wikipedia.org/wiki/Road_movie","Road movie"
"855","https://en.wikipedia.org/wiki/Road_trip","Road trip"
"856","https://en.wikipedia.org/wiki/Mandeville-Anthony_v._Walt_Disney_Co.","Mandeville-Anthony v. Walt Disney Co."
"857","https://en.wikipedia.org/wiki/Copyright","Copyright"
"858","https://en.wikipedia.org/wiki/Federal_Rules_of_Civil_Procedure","Federal Rules of Civil Procedure"
"859","https://en.wikipedia.org/wiki/United_States_Court_of_Appeals_for_the_Ninth_Circuit","United States Court of Appeals for the Ninth Circuit"
"860","https://en.wikipedia.org/wiki/Hotel_Transylvania","Hotel Transylvania"
"861","https://en.wikipedia.org/wiki/Columbia_Pictures","Columbia Pictures"
"862","https://en.wikipedia.org/wiki/Columbia_Pictures_Television","Columbia Pictures Television"
"863","https://en.wikipedia.org/wiki/Production_company","Production company"
"864","https://en.wikipedia.org/wiki/Cohn-Brandt-Cohn_(CBC)_Film_Sales_Corporation","Cohn-Brandt-Cohn (CBC) Film Sales Corporation"
"865","https://en.wikipedia.org/wiki/Distribution_company","Distribution (marketing)"
"866","https://en.wikipedia.org/wiki/Charlie_and_the_Chocolate_Factory_(film)","Charlie and the Chocolate Factory (film)"
"867","https://en.wikipedia.org/wiki/Charlie_and_the_Chocolate_Factory","Charlie and the Chocolate Factory"
"868","https://en.wikipedia.org/wiki/Charlie_Bucket#Charlie_Bucket","List of Charlie and the Chocolate Factory characters"
"869","https://en.wikipedia.org/wiki/Children%27s_literature","Children's literature"
"870","https://en.wikipedia.org/wiki/Roald_Dahl","Roald Dahl"
"871","https://en.wikipedia.org/wiki/The_Lorax_(film)","The Lorax (film)"
"872","https://en.wikipedia.org/wiki/List_of_films_based_on_Dr._Seuss_books","Dr. Seuss"
"873","https://en.wikipedia.org/wiki/Dr._Seuss","Dr. Seuss"
"874","https://en.wikipedia.org/wiki/The_Lorax","The Lorax"
"875","https://en.wikipedia.org/wiki/Deforestation","Deforestation"
"876","https://en.wikipedia.org/wiki/Revegetation","Revegetation"
"877","https://en.wikipedia.org/wiki/Sonic_the_Hedgehog_(film)","Sonic the Hedgehog (film)"
"878","https://en.wikipedia.org/wiki/Sega","Sega"
"879","https://en.wikipedia.org/wiki/Multinational_corporation","Multinational corporation"
"880","https://en.wikipedia.org/wiki/Video_game_development","Video game development"
"881","https://en.wikipedia.org/wiki/Action-adventure_film","Action film"
"882","https://en.wikipedia.org/wiki/Sonic_the_Hedgehog","Sonic the Hedgehog"
"883","https://en.wikipedia.org/wiki/Mary_Poppins_Returns","Mary Poppins Returns"
"884","https://en.wikipedia.org/wiki/Sherman_Brothers","Sherman Brothers"
"885","https://en.wikipedia.org/wiki/Musical_films","Musical film"
"886","https://en.wikipedia.org/wiki/Songwriter","Songwriter"
"887","https://en.wikipedia.org/wiki/P._L._Travers","P. L. Travers"
"888","https://en.wikipedia.org/wiki/Officer_of_the_Order_of_the_British_Empire","Order of the British Empire"
"889","https://en.wikipedia.org/wiki/Mary_Poppins_(book_series)","Mary Poppins (book series)"
"890","https://en.wikipedia.org/wiki/Supercalifragilisticexpialidocious","Supercalifragilisticexpialidocious"
"891","https://en.wikipedia.org/wiki/Mary_Shepard","Mary Shepard"
"892","https://en.wikipedia.org/wiki/Rob_Marshall","Rob Marshall"
"893","https://en.wikipedia.org/wiki/LGBT_culture_in_New_York_City","LGBT culture in New York City"
"894","https://en.wikipedia.org/wiki/Choreographer","Choreography"
"895","https://en.wikipedia.org/wiki/List_of_self-identified_LGBTQ_New_Yorkers","List of LGBTQ people from New York City"
"896","https://en.wikipedia.org/wiki/Alvin_and_the_Chipmunks:_Chipwrecked","Alvin and the Chipmunks: Chipwrecked"
"897","https://en.wikipedia.org/wiki/The_Smurfs_2","The Smurfs 2"
"898","https://en.wikipedia.org/wiki/The_Smurfs_(comics)","The Smurfs (comics)"
"899","https://en.wikipedia.org/wiki/French_language","French language"
"900","https://en.wikipedia.org/wiki/Johan_and_Peewit","Johan and Peewit"
"901","https://en.wikipedia.org/wiki/Peyo","Peyo"
"902","https://en.wikipedia.org/wiki/The_Smurfs","The Smurfs"
"903","https://en.wikipedia.org/wiki/Comic","Comics"
"904","https://en.wikipedia.org/wiki/Dutch_language","Dutch language"
"905","https://en.wikipedia.org/wiki/Raja_Gosnell","Raja Gosnell"
"906","https://en.wikipedia.org/wiki/Family_film","Children's film"
"907","https://en.wikipedia.org/wiki/Film_editing","Film editing"
"908","https://en.wikipedia.org/wiki/Turbo_(film)","Turbo (film)"
"909","https://en.wikipedia.org/wiki/Sports_comedy","Sports film"
"910","https://en.wikipedia.org/wiki/Sport","Sport"
"911","https://en.wikipedia.org/wiki/Theme_(arts)","Theme (arts)"
"912","https://en.wikipedia.org/wiki/Indianapolis_500","Indianapolis 500"
"913","https://en.wikipedia.org/wiki/Indianapolis_500_records","Indianapolis 500 records"
"914","https://en.wikipedia.org/wiki/Indianapolis_500_firsts","Indianapolis 500 firsts"
"915","https://en.wikipedia.org/wiki/Bee_Movie","Bee Movie"
"916","https://en.wikipedia.org/wiki/Simon_J._Smith","Simon J. Smith"
"917","https://en.wikipedia.org/wiki/Visual_effects","Visual effects"
"918","https://en.wikipedia.org/wiki/Steve_Hickner","Steve Hickner"
"919","https://en.wikipedia.org/wiki/Ferdinand_(film)","Ferdinand (film)"
"920","https://en.wikipedia.org/wiki/Munro_Leaf","Munro Leaf"
"921","https://en.wikipedia.org/wiki/The_Story_of_Ferdinand","The Story of Ferdinand"
"922","https://en.wikipedia.org/wiki/Robert_Lawson_(author)","Robert Lawson (author)"
"923","https://en.wikipedia.org/wiki/Children%27s_books","Children's literature"
"924","https://en.wikipedia.org/wiki/Comedy-drama","Comedy-drama"
"925","https://en.wikipedia.org/wiki/G-Force_(film)","G-Force (film)"
"926","https://en.wikipedia.org/wiki/Jerry_Bruckheimer","Jerry Bruckheimer"
"927","https://en.wikipedia.org/wiki/Dr._Dolittle_(1998_film)","Dr. Dolittle (1998 film)"
"928","https://en.wikipedia.org/wiki/Doctor_Dolittle","Doctor Dolittle"
"929","https://en.wikipedia.org/wiki/List_of_Doctor_Dolittle_characters","List of Doctor Dolittle characters"
"930","https://en.wikipedia.org/wiki/Hugh_Lofting","Hugh Lofting"
"931","https://en.wikipedia.org/wiki/The_Story_of_Doctor_Dolittle","The Story of Doctor Dolittle"
"932","https://en.wikipedia.org/wiki/Stuart_Little_(film)","Stuart Little (film)"
"933","https://en.wikipedia.org/wiki/Rob_Minkoff","Rob Minkoff"
"934","https://en.wikipedia.org/wiki/Stuart_Little","Stuart Little"
"935","https://en.wikipedia.org/wiki/E._B._White","E. B. White"
"936","https://en.wikipedia.org/wiki/CGI_animated","Computer-generated imagery"
"937","https://en.wikipedia.org/wiki/Cinema_Research_Corporation","Cinema Research Corporation"
"938","https://en.wikipedia.org/wiki/3D_modeling","3D modeling"
"939","https://en.wikipedia.org/wiki/Video_games","Video game"
"940","https://en.wikipedia.org/wiki/Digital_art","Digital art"
"941","https://en.wikipedia.org/wiki/Computer_graphics","Computer graphics"
"942","https://en.wikipedia.org/wiki/Children%27s_film","Children's film"
"943","https://en.wikipedia.org/wiki/Child","Child"
"944","https://en.wikipedia.org/wiki/List_of_children%27s_films","List of children's films"
"945","https://en.wikipedia.org/wiki/Children%27s_BBC","CBBC"
"946","https://en.wikipedia.org/wiki/Hook_(film)","Hook (film)"
"947","https://en.wikipedia.org/wiki/Peter_and_Wendy","Peter and Wendy"
"948","https://en.wikipedia.org/wiki/Neverland","Neverland"
"949","https://en.wikipedia.org/wiki/Peter_Pan%27s_Flight","Peter Pan's Flight"
"950","https://en.wikipedia.org/wiki/J._M._Barrie","J. M. Barrie"
"951","https://en.wikipedia.org/wiki/Peter_Pan","Peter Pan"
"952","https://en.wikipedia.org/wiki/List_of_works_based_on_Peter_Pan","List of works based on Peter Pan"
"953","https://en.wikipedia.org/wiki/Steven_Spielberg","Steven Spielberg"
"954","https://en.wikipedia.org/wiki/CinemaScore#List_of_A+_films","CinemaScore"
"955","https://en.wikipedia.org/wiki/New_Hollywood","New Hollywood"
"956","https://en.wikipedia.org/wiki/101_Dalmatians_(1996_film)","101 Dalmatians (1996 film)"
"957","https://en.wikipedia.org/wiki/The_Hundred_and_One_Dalmatians","The Hundred and One Dalmatians"
"958","https://en.wikipedia.org/wiki/Dodie_Smith","Dodie Smith"
"959","https://en.wikipedia.org/wiki/Woman%27s_Day","Woman's Day"
"960","https://en.wikipedia.org/wiki/Happy_Feet","Happy Feet"
"961","https://en.wikipedia.org/wiki/George_Miller_(director)","George Miller (filmmaker)"
"962","https://en.wikipedia.org/wiki/Physician","Physician"
"963","https://en.wikipedia.org/wiki/Officer_of_the_Order_of_Australia","Order of Australia"
"964","https://en.wikipedia.org/wiki/March_of_the_Penguins","March of the Penguins"
"965","https://en.wikipedia.org/wiki/Bert_Haanstra","Bert Haanstra"
"966","https://en.wikipedia.org/wiki/Ape_and_Super-Ape","Ape and Super-Ape"
"967","https://en.wikipedia.org/wiki/Feature-length","Feature length"
"968","https://en.wikipedia.org/wiki/List_of_Warner_Bros._theatrical_animated_features","List of Warner Bros. theatrical animated feature films"
"969","https://en.wikipedia.org/wiki/WarnerMedia","WarnerMedia"
"970","https://en.wikipedia.org/wiki/AT%26T","AT&T"
"971","https://en.wikipedia.org/wiki/Warner_Bros.","Warner Bros."
"972","https://en.wikipedia.org/wiki/List_of_Warner_Bros._films","List of Warner Bros. films (1918–1999)"
"973","https://en.wikipedia.org/wiki/Emperor_penguin","Emperor penguin"
"974","https://en.wikipedia.org/wiki/Endemism_in_birds","Endemism"
"975","https://en.wikipedia.org/wiki/Penguin","Penguin"
"976","https://en.wikipedia.org/wiki/Antarctica","Antarctica"
"977","https://en.wikipedia.org/wiki/Peter_Rabbit_(film)","Peter Rabbit (film)"
"978","https://en.wikipedia.org/wiki/Will_Gluck","Will Gluck"
"979","https://en.wikipedia.org/wiki/Beatrix_Potter","Beatrix Potter"
"980","https://en.wikipedia.org/wiki/Peter_Rabbit","Peter Rabbit"
"981","https://en.wikipedia.org/wiki/The_Tale_of_Peter_Rabbit","The Tale of Peter Rabbit"
"982","https://en.wikipedia.org/wiki/Peter_Rabbit_(TV_series)","Peter Rabbit (TV series)"
"983","https://en.wikipedia.org/wiki/The_World_of_Peter_Rabbit_and_Friends","The World of Peter Rabbit and Friends"
"984","https://en.wikipedia.org/wiki/Live-action_animated_film","Live-action animated film"
"985","https://en.wikipedia.org/wiki/List_of_films_with_live_action_and_animation","List of films with live action and animation"
"986","https://en.wikipedia.org/wiki/List_of_highest-grossing_live-action/animated_films","List of highest-grossing live-action/animated films"
"987","https://en.wikipedia.org/wiki/Chicken_Little_(2005_film)","Chicken Little (2005 film)"
"988","https://en.wikipedia.org/wiki/Mark_Dindal","Mark Dindal"
"989","https://en.wikipedia.org/wiki/Cats_Don%27t_Dance","Cats Don't Dance"
"990","https://en.wikipedia.org/wiki/Effects_animator","Special effect"
"991","https://en.wikipedia.org/wiki/Chicken_Little","Henny Penny"
"992","https://en.wikipedia.org/wiki/Folklore","Folklore"
"993","https://en.wikipedia.org/wiki/Chicken","Chicken"
"994","https://en.wikipedia.org/wiki/Cumulative_tale","Cumulative tale"
"995","https://en.wikipedia.org/wiki/Henny_Penny","Henny Penny"
"996","https://en.wikipedia.org/wiki/The_Lego_Batman_Movie","The Lego Batman Movie"
"997","https://en.wikipedia.org/wiki/Warner_Bros._Animation","Warner Bros. Animation"
"998","https://en.wikipedia.org/wiki/Looney_Tunes","Looney Tunes"
"999","https://en.wikipedia.org/wiki/Ole_Kirk_Christiansen","Ole Kirk Christiansen"
"1000","https://en.wikipedia.org/wiki/Denmark","Denmark"
"1001","https://en.wikipedia.org/wiki/Construction_set","Construction set"
"1002","https://en.wikipedia.org/wiki/The_Lego_Group","The Lego Group"
"1003","https://en.wikipedia.org/wiki/Lego","Lego"
"1004","https://en.wikipedia.org/wiki/The_Lego_Movie_(franchise)","The Lego Movie (franchise)"
"1005","https://en.wikipedia.org/wiki/Construction_toy","Construction set"
"1006","https://en.wikipedia.org/wiki/The_SpongeBob_Movie:_Sponge_on_the_Run","The SpongeBob Movie: Sponge on the Run"
"1007","https://en.wikipedia.org/wiki/SpongeBob_SquarePants","SpongeBob SquarePants"
"1008","https://en.wikipedia.org/wiki/Animated_series","Animated series"
"1009","https://en.wikipedia.org/wiki/Television_comedy","Television comedy"
"1010","https://en.wikipedia.org/wiki/Television_show","Television show"
"1011","https://en.wikipedia.org/wiki/Paramount_Animation","Paramount Animation"
"1012","https://en.wikipedia.org/wiki/Paramount_Pictures","Paramount Pictures"
"1013","https://en.wikipedia.org/wiki/List_of_Paramount_Pictures_theatrical_animated_features","List of Paramount Pictures theatrical animated feature films"
"1014","https://en.wikipedia.org/wiki/Stephen_Hillenburg","Stephen Hillenburg"
"1015","https://en.wikipedia.org/wiki/Marine_science","Oceanography"
"1016","https://en.wikipedia.org/wiki/The_Polar_Express_(film)","The Polar Express (film)"
"1017","https://en.wikipedia.org/wiki/Chris_Van_Allsburg","Chris Van Allsburg"
"1018","https://en.wikipedia.org/wiki/Caldecott_Medal","Caldecott Medal"
"1019","https://en.wikipedia.org/wiki/Jumanji_(picture_book)","Jumanji (picture book)"
"1020","https://en.wikipedia.org/wiki/American_people","Americans"
"1021","https://en.wikipedia.org/wiki/Robert_Zemeckis","Robert Zemeckis"
"1022","https://en.wikipedia.org/wiki/The_Polar_Express","The Polar Express"
"1023","https://en.wikipedia.org/wiki/Christmas","Christmas"
"1024","https://en.wikipedia.org/wiki/Megamind","Megamind"
"1025","https://en.wikipedia.org/wiki/Bolt_(2008_film)","Bolt (2008 film)"
"1026","https://en.wikipedia.org/wiki/Dan_Fogelman","Dan Fogelman"
"1027","https://en.wikipedia.org/wiki/Crazy,_Stupid,_Love","Crazy, Stupid, Love"
"1028","https://en.wikipedia.org/wiki/Tangled","Tangled"
"1029","https://en.wikipedia.org/wiki/The_Good_Dinosaur","The Good Dinosaur"
"1030","https://en.wikipedia.org/wiki/Over_the_Hedge_(film)","Over the Hedge (film)"
"1031","https://en.wikipedia.org/wiki/United_Media","United Media"
"1032","https://en.wikipedia.org/wiki/Print_syndication","Print syndication"
"1033","https://en.wikipedia.org/wiki/Column_(periodical)","Column (periodical)"
"1034","https://en.wikipedia.org/wiki/Over_the_Hedge","Over the Hedge"
"1035","https://en.wikipedia.org/wiki/Michael_Fry","Michael Fry"
"1036","https://en.wikipedia.org/wiki/T._Lewis","T. Lewis"
"1037","https://en.wikipedia.org/wiki/National_Cartoonist_Society","National Cartoonists Society"
"1038","https://en.wikipedia.org/wiki/Trolls_(film)","Trolls (film)"
"1039","https://en.wikipedia.org/wiki/Thomas_Dam","Thomas Dam"
"1040","https://en.wikipedia.org/wiki/Troll_doll","Troll doll"
"1041","https://en.wikipedia.org/wiki/Gj%C3%B8l","Gjøl"
"1042","https://en.wikipedia.org/wiki/Troll_dolls","Troll doll"
"1043","https://en.wikipedia.org/wiki/Doll","Doll"
"1044","https://en.wikipedia.org/wiki/Troll","Troll"
"1045","https://en.wikipedia.org/wiki/How_the_Grinch_Stole_Christmas_(2000_film)","How the Grinch Stole Christmas (2000 film)"
"1046","https://en.wikipedia.org/wiki/Christmas_film","Christmas by medium"
"1047","https://en.wikipedia.org/wiki/Ron_Howard","Ron Howard"
"1048","https://en.wikipedia.org/wiki/Walking_Distance","Walking Distance"
"1049","https://en.wikipedia.org/wiki/The_Twilight_Zone","The Twilight Zone"
"1050","https://en.wikipedia.org/wiki/Child_actor","Child actor"
"1051","https://en.wikipedia.org/wiki/How_the_Grinch_Stole_Christmas!","How the Grinch Stole Christmas!"
"1052","https://en.wikipedia.org/wiki/Verse_(poetry)","Verse (poetry)"
"1053","https://en.wikipedia.org/wiki/Rhyme","Rhyme"
"1054","https://en.wikipedia.org/wiki/Rise_of_the_Guardians","Rise of the Guardians"
"1055","https://en.wikipedia.org/wiki/William_Joyce_(writer)","William Joyce (writer)"
"1056","https://en.wikipedia.org/wiki/The_New_Yorker","The New Yorker"
"1057","https://en.wikipedia.org/wiki/Rio_(2011_film)","Rio (2011 film)"
"1058","https://en.wikipedia.org/wiki/Scooby-Doo_(film)","Scooby-Doo (film)"
"1059","https://en.wikipedia.org/wiki/Ken_Spears","Ken Spears"
"1060","https://en.wikipedia.org/wiki/Television_producer","Television producer"
"1061","https://en.wikipedia.org/wiki/Joe_Ruby","Joe Ruby"
"1062","https://en.wikipedia.org/wiki/List_of_films_based_on_Hanna-Barbera_cartoons","List of films based on Hanna-Barbera cartoons"
"1063","https://en.wikipedia.org/wiki/List_of_films_based_on_cartoons","List of feature films based on cartoons"
"1064","https://en.wikipedia.org/wiki/Joseph_Barbera","Joseph Barbera"
"1065","https://en.wikipedia.org/wiki/William_Hanna","William Hanna"
"1066","https://en.wikipedia.org/wiki/Hanna-Barbera","Hanna-Barbera"
"1067","https://en.wikipedia.org/wiki/List_of_Scooby-Doo_media","List of Scooby-Doo media"
"1068","https://en.wikipedia.org/wiki/Scooby-Doo","Scooby-Doo"
"1069","https://en.wikipedia.org/wiki/Five_Colleges_(Massachusetts)#Five-College_folklore","Five College Consortium"
"1070","https://en.wikipedia.org/wiki/Monsters,_Inc.","Monsters, Inc."
"1071","https://en.wikipedia.org/wiki/Monsters,_Inc._(franchise)","Monsters, Inc. (franchise)"
"1072","https://en.wikipedia.org/wiki/Rio_2","Rio 2"
"1073","https://en.wikipedia.org/wiki/Madagascar_3:_Europe%27s_Most_Wanted","Madagascar 3: Europe's Most Wanted"
"1074","https://en.wikipedia.org/wiki/Shrek_Forever_After","Shrek Forever After"
"1075","https://en.wikipedia.org/wiki/Shrek_(franchise)","Shrek (franchise)"
"1076","https://en.wikipedia.org/wiki/Shrek!","Shrek!"
"1077","https://en.wikipedia.org/wiki/William_Steig","William Steig"
"1078","https://en.wikipedia.org/wiki/E.T._the_Extra-Terrestrial","E.T. the Extra-Terrestrial"
"1079","https://en.wikipedia.org/wiki/Melissa_Mathison","Melissa Mathison"
"1080","https://en.wikipedia.org/wiki/Coco_(2017_film)","Coco (2017 film)"
"1081","https://en.wikipedia.org/wiki/List_of_accolades_received_by_Coco_(2017_film)","List of accolades received by Coco (2017 film)"
"1082","https://en.wikipedia.org/wiki/2017_in_film","2017 in film"
"1083","https://en.wikipedia.org/wiki/Shrek_the_Third","Shrek the Third"
"1084","https://en.wikipedia.org/wiki/Chris_Miller_(animator)","Chris Miller (animator)"
"1085","https://en.wikipedia.org/wiki/Puss_in_Boots_(2011_film)","Puss in Boots (2011 film)"
"1086","https://en.wikipedia.org/wiki/Inside_Out_(2015_film)","Inside Out (2015 film)"
"1087","https://en.wikipedia.org/wiki/Pete_Docter","Pete Docter"
"1088","https://en.wikipedia.org/wiki/List_of_Pixar_staff","List of Pixar staff"
"1089","https://en.wikipedia.org/wiki/Reason_and_Emotion","Reason and Emotion"
"1090","https://en.wikipedia.org/wiki/List_of_films_considered_the_best#Animation","List of films considered the best"
"1091","https://en.wikipedia.org/wiki/Opinion_poll","Opinion poll"
"1092","https://en.wikipedia.org/wiki/Film_criticism","Film criticism"
"1093","https://en.wikipedia.org/wiki/Ice_Age:_Dawn_of_the_Dinosaurs","Ice Age: Dawn of the Dinosaurs"
"1094","https://en.wikipedia.org/wiki/The_Secret_Life_of_Pets","The Secret Life of Pets"
"1095","https://en.wikipedia.org/wiki/Monsters_University","Monsters University"
"1096","https://en.wikipedia.org/wiki/Finding_Nemo","Finding Nemo"
"1097","https://en.wikipedia.org/wiki/Pixar_Animation_Studios","Pixar"
"1098","https://en.wikipedia.org/wiki/List_of_Pixar_films","List of Pixar films"
"1099","https://en.wikipedia.org/wiki/List_of_Pixar_shorts","List of Pixar shorts"
"1100","https://en.wikipedia.org/wiki/Emeryville,_California","Emeryville, California"
"1101","https://en.wikipedia.org/wiki/List_of_animated_feature_films_of_the_2000s","List of animated feature films of the 2000s"
"1102","https://en.wikipedia.org/wiki/List_of_highest-grossing_animated_films_of_the_2000s","List of highest-grossing animated films of the 2000s"
"1103","https://en.wikipedia.org/wiki/Finding_Nemo_(franchise)","Finding Nemo (franchise)"
"1104","https://en.wikipedia.org/wiki/Despicable_Me_2","Despicable Me 2"
"1105","https://en.wikipedia.org/wiki/Despicable_Me","Despicable Me"
"1106","https://en.wikipedia.org/wiki/Pierre_Coffin","Pierre Coffin"
"1107","https://en.wikipedia.org/wiki/Despicable_Me_(franchise)","Despicable Me (franchise)"
"1108","https://en.wikipedia.org/wiki/Minions_(Despicable_Me)","Minions (Despicable Me)"
"1109","https://en.wikipedia.org/wiki/The_Lion_King_(2019_film)","The Lion King (2019 film)"
"1110","https://en.wikipedia.org/wiki/Elton_John","Elton John"
"1111","https://en.wikipedia.org/wiki/Companion_of_Honour","Order of the Companions of Honour"
"1112","https://en.wikipedia.org/wiki/Jonathan_Roberts_(writer)","Jonathan Roberts (writer)"
"1113","https://en.wikipedia.org/wiki/Jon_Favreau","Jon Favreau"
"1114","https://en.wikipedia.org/wiki/Irene_Mecchi","Irene Mecchi"
"1115","https://en.wikipedia.org/wiki/Writer","Writer"
"1116","https://en.wikipedia.org/wiki/Linda_Woolverton","Linda Woolverton"
"1117","https://en.wikipedia.org/wiki/Beauty_and_the_Beast_(1991_film)","Beauty and the Beast (1991 film)"
"1118","https://en.wikipedia.org/wiki/Frozen_(2013_film)","Frozen (2013 film)"
"1119","https://en.wikipedia.org/wiki/List_of_Disney_animated_films_based_on_fairy_tales","List of Disney animated films based on fairy tales"
"1120","https://en.wikipedia.org/wiki/Laugh-O-Gram_Studio","Laugh-O-Gram Studio"
"1121","https://en.wikipedia.org/wiki/Fairy_tales","Fairy tale"
"1122","https://en.wikipedia.org/wiki/Incredibles_2","Incredibles 2"
"1123","https://en.wikipedia.org/wiki/The_Incredibles_(franchise)","The Incredibles (franchise)"
"1124","https://en.wikipedia.org/wiki/Brad_Bird","Brad Bird"
"1125","https://en.wikipedia.org/wiki/Minions_(film)","Minions (film)"
"1126","https://en.wikipedia.org/wiki/Sergio_Pablos","Sergio Pablos"
"1127","https://en.wikipedia.org/wiki/Universal_Pictures","Universal Pictures"
"1128","https://en.wikipedia.org/wiki/Kung_Fu_Panda_2","Kung Fu Panda 2"
"1129","https://en.wikipedia.org/wiki/Ethan_Reiff_and_Cyrus_Voris","Ethan Reiff and Cyrus Voris"
"1130","https://en.wikipedia.org/wiki/Kung_Fu_Panda_(franchise)","Kung Fu Panda (franchise)"
"1131","https://en.wikipedia.org/wiki/Legend_of_Kung_Fu_Rabbit","Legend of a Rabbit"
"1132","https://en.wikipedia.org/wiki/Kung_Fu_Panda","Kung Fu Panda"
"1133","https://en.wikipedia.org/wiki/Jennifer_Yuh_Nelson","Jennifer Yuh Nelson"
"1134","https://en.wikipedia.org/wiki/Kung_Fu_Panda_3","Kung Fu Panda 3"
"1135","https://en.wikipedia.org/wiki/The_Darkest_Minds","The Darkest Minds"
"1136","https://en.wikipedia.org/wiki/Wuxia","Wuxia"
"1137","https://en.wikipedia.org/wiki/Martial_arts_film","Martial arts film"
"1138","https://en.wikipedia.org/wiki/Chinese_fiction","Chinese literature"
"1139","https://en.wikipedia.org/wiki/List_of_organisations_in_wuxia_fiction","List of organisations in wuxia fiction"
